Model,frame,Prompt_Style,Sample_Size,ev_a,p_a,ev_b,p_b,y_a,y_b,x_a,x_b,ratio_a_False,ratio_a_True,n_valid_False,n_valid_True,average_first_option_rate,n_valid_total
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,0.7,0.375,10.0,8.0,0.6625,18.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.9,0.7142857142857143,10.0,7.0,0.5928571428571429,17.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.3,0.6666666666666666,10.0,9.0,0.3166666666666666,19.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.3,0.375,10.0,8.0,0.4625,18.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.8888888888888888,0.5714285714285714,9.0,7.0,0.6587301587301587,16.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.5,1.0,8.0,4.0,0.25,12.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.8888888888888888,0.75,9.0,8.0,0.5694444444444444,17.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,1.0,0.6,9.0,10.0,0.7,19.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,0.8888888888888888,0.6666666666666666,9.0,9.0,0.6111111111111112,18.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,0.5555555555555556,0.875,9.0,8.0,0.3402777777777778,17.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.875,0.6,8.0,10.0,0.6375,18.0
allenai/Olmo-3-7B-Instruct-SFT,loss,no_explanation,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,0.5,0.4285714285714285,6.0,7.0,0.5357142857142857,13.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.8,0.5,10.0,8.0,0.65,18.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.4705882352941176,0.7894736842105263,17.0,19.0,0.3405572755417956,36.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.5,0.7,6.0,10.0,0.4,16.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.375,0.6666666666666666,8.0,9.0,0.3541666666666667,17.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.6666666666666666,0.7142857142857143,6.0,7.0,0.4761904761904761,13.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,0.875,0.6666666666666666,8.0,9.0,0.6041666666666667,17.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.6666666666666666,1.0,6.0,7.0,0.3333333333333333,13.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.6,1.0,5.0,8.0,0.3,13.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,0.4444444444444444,0.8888888888888888,9.0,9.0,0.2777777777777778,18.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.6,0.7777777777777778,10.0,9.0,0.4111111111111111,19.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,0.7142857142857143,0.9,7.0,10.0,0.4071428571428571,17.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,0.8571428571428571,0.2857142857142857,7.0,7.0,0.7857142857142857,14.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.7142857142857143,0.75,7.0,8.0,0.4821428571428571,15.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.4,0.4,5.0,10.0,0.5,15.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.25,1.0,8.0,10.0,0.125,18.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.7777777777777778,0.7142857142857143,9.0,7.0,0.5317460317460317,16.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.8571428571428571,0.25,7.0,8.0,0.8035714285714286,15.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.5714285714285714,0.8571428571428571,7.0,7.0,0.3571428571428571,14.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.8888888888888888,0.6,9.0,5.0,0.6444444444444444,14.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,0.7142857142857143,0.7777777777777778,7.0,9.0,0.4682539682539682,16.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,0.5,0.7777777777777778,8.0,9.0,0.3611111111111111,17.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.8888888888888888,1.0,9.0,7.0,0.4444444444444444,16.0
allenai/Olmo-3-7B-Instruct-SFT,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,0.8,0.5714285714285714,10.0,7.0,0.6142857142857143,17.0
allenai/Olmo-3-7B-Think,gain,math_reasoning_one,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,2.0,2.0,1.0,4.0
allenai/Olmo-3-7B-Think,gain,math_reasoning_one,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-7B-Think,gain,math_reasoning_one,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,1.0,4.0,1.0,5.0
allenai/Olmo-3-7B-Think,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,4.0,2.0,1.0,6.0
allenai/Olmo-3-7B-Think,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think,gain,no_explanation,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think,gain,no_explanation,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,2.0,1.0,1.0,3.0
allenai/Olmo-3-7B-Think,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.25,1.0,4.0,0.875,5.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.8333333333333334,0.0,6.0,3.0,0.9166666666666669,9.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,4.0,3.0,1.0,7.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.0,2.0,1.0,1.0,3.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.5,,2.0,,,2.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,1.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,,0.0,,2.0,,2.0
allenai/Olmo-3-7B-Think,gain,one_sentence_reasoning,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think,loss,math_reasoning_one,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think,loss,no_explanation,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,,1.0,,5.0,,5.0
allenai/Olmo-3-7B-Think,loss,no_explanation,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.25,1.0,4.0,2.0,0.125,6.0
allenai/Olmo-3-7B-Think,loss,no_explanation,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think,loss,no_explanation,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think,loss,no_explanation,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think,loss,no_explanation,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think,loss,no_explanation,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think,loss,one_sentence_reasoning,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.3333333333333333,1.0,3.0,4.0,0.1666666666666666,7.0
allenai/Olmo-3-7B-Think,loss,one_sentence_reasoning,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.2857142857142857,0.8,7.0,5.0,0.2428571428571428,12.0
allenai/Olmo-3-7B-Think,loss,one_sentence_reasoning,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,2.0,0.0,3.0
allenai/Olmo-3-7B-Think,loss,one_sentence_reasoning,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think,loss,one_sentence_reasoning,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,2.0,1.0,0.0,3.0
allenai/Olmo-3-7B-Think,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think,loss,one_sentence_reasoning,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,math_reasoning_one,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,1.0,3.0,1.0,4.0
allenai/Olmo-3-7B-Think-DPO,gain,math_reasoning_one,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,1.0,3.0,1.0,4.0
allenai/Olmo-3-7B-Think-DPO,gain,math_reasoning_one,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think-DPO,gain,math_reasoning_one,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,3.0,4.0,1.0,7.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.8333333333333334,0.25,6.0,4.0,0.7916666666666667,10.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,4.0,2.0,1.0,6.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.5,,2.0,,,2.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,1.0,2.0,1.0,3.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,no_explanation,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.6666666666666666,0.0,3.0,4.0,0.8333333333333333,7.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.1666666666666666,6.0,6.0,0.9166666666666669,12.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,3.0,7.0,1.0,10.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.5,1.0,2.0,0.75,3.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,4.0,1.0,1.0,5.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,1.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,gain,one_sentence_reasoning,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,math_reasoning_one,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,3.0,0.0,4.0
allenai/Olmo-3-7B-Think-DPO,loss,math_reasoning_one,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,math_reasoning_one,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,2.0,6.0,0.0,8.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.375,0.5,8.0,6.0,0.4375,14.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,2.0,0.0,3.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,,0.5,,2.0,,2.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,3.0,1.0,0.0,4.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,no_explanation,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,4.0,2.0,0.0,6.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.2857142857142857,0.7142857142857143,7.0,7.0,0.2857142857142857,14.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,3.0,1.0,0.0,4.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,1.0,,3.0,,,3.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,,1.0,,2.0,,2.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,1.0,3.0,0.0,4.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,,1.0,,2.0,,2.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,,0.5,,2.0,,2.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-DPO,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,2.0,2.0,1.0,4.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.8,0.0,5.0,4.0,0.9,9.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,,0.0,,2.0,,2.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.0,2.0,2.0,1.0,4.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,,0.0,,2.0,,2.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.5,1.0,2.0,1.0,0.25,3.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,0.0,1.0,1.0,0.5,2.0
allenai/Olmo-3-7B-Think-SFT,gain,math_reasoning_one,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.8,0.0,5.0,4.0,0.9,9.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.8,0.4444444444444444,10.0,9.0,0.6777777777777778,19.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,3.0,6.0,1.0,9.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.0,,2.0,,,2.0
